id,election_id,upper_tier,lower_tier,current_council,election_date,year,ward_id,ward_name,candidate,party,vote,female,vacancies,rank,electorate,ballots_cast,turnout,vote_share,source,notes
shef_0001,1945shef1001,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1001,Attercliffe,Bingham J.,Lab,0,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0002,1945shef1001,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1001,Attercliffe,Scott E.,Lab,0,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0003,1945shef1002,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1002,Brightside,Redgate H.,Lab,3939,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0004,1945shef1002,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1002,Brightside,Hobson A.,Lab,3790,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0005,1945shef1002,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1002,Brightside,Howorth H.,Comm,1204,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0006,1945shef1003,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1003,Broomhill,Price F.,Prog,4475,0,3,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0007,1945shef1003,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1003,Broomhill,Colver R.,Prog,4362,0,3,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0008,1945shef1003,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1003,Broomhill,Broughton C.,Prog,4234,0,3,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0009,1945shef1003,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1003,Broomhill,Wood E.,Lab,1694,0,3,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0010,1945shef1003,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1003,Broomhill,Neville T.,Lab,1638,0,3,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0011,1945shef1003,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1003,Broomhill,Kennedy W.,Lab,1469,0,3,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0012,1945shef1003,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1003,Broomhill,Atkins M.,Comm,813,0,3,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0013,1945shef1004,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1004,Burngreave,Shelton J.,Lab,3459,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0014,1945shef1004,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1004,Burngreave,Wise W.,Lab,3229,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0015,1945shef1004,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1004,Burngreave,Barker B.,Comm,714,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0016,1945shef1005,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1005,Crookesmoor,Patterson E.,Lab,3480,0,1,,0,5616,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0017,1945shef1005,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1005,Crookesmoor,Siddall A.,Prog,2136,0,1,,0,5616,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0018,1945shef1006,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1006,Darnall,Ives A.,Lab,4641,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0019,1945shef1006,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1006,Darnall,Whittington J.,Lab,4354,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0020,1945shef1006,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1006,Darnall,Edwards W.,Prog,1485,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0021,1945shef1006,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1006,Darnall,Lill W.,Prog,1253,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0022,1945shef1007,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1007,Ecclesall,Holmes O.,Prog,7154,0,1,,0,9480,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0023,1945shef1007,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1007,Ecclesall,Medcraft D.,Lab,2326,0,1,,0,9480,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0024,1945shef1008,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1008,Firth Park,Buchanan P.,Lab,7775,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0025,1945shef1008,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1008,Firth Park,Middleton J.,Lab,7590,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0026,1945shef1008,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1008,Firth Park,Beecroft H.,Prog,3283,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0027,1945shef1008,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1008,Firth Park,Piele J.,Prog,3074,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0028,1945shef1009,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1009,Hallam,Ashmore R.,Prog,4921,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0029,1945shef1009,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1009,Hallam,Wolstenholme A.,Prog,4820,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0030,1945shef1009,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1009,Hallam,Allott R.,Lab,3125,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0031,1945shef1009,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1009,Hallam,Gethin M.,Lab,3015,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0032,1945shef1010,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1010,Handsworth,Atkin E.,Lab,7382,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0033,1945shef1010,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1010,Handsworth,Curtis J.,Lab,7364,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0034,1945shef1010,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1010,Handsworth,Furey S.,Prog,2857,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0035,1945shef1010,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1010,Handsworth,Thirsk C.,Prog,2789,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0036,1945shef1011,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1011,Heeley,Jepson W.,Lab,3850,0,1,,0,6501,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0037,1945shef1011,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1011,Heeley,Cunningham H.,Prog,2651,0,1,,0,6501,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0038,1945shef1012,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1012,Hillsborough,Buttery G.,Lab,4387,0,1,,0,8524,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0039,1945shef1012,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1012,Hillsborough,London J.,Prog,4137,0,1,,0,8524,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0040,1945shef1013,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1013,Manor,Shaw J.,Lab,0,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0041,1945shef1013,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1013,Manor,Ballard A.,Lab,0,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0042,1945shef1014,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1014,Moor,Roebuck F.,Lab,1973,0,1,,0,3089,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0043,1945shef1014,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1014,Moor,Winch L.,Prog,1116,0,1,,0,3089,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0044,1945shef1015,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1015,Neepsend,Stenton J.,Lab,7327,0,1,,0,9426,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0045,1945shef1015,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1015,Neepsend,Harrop W.,Ex.Ser,2099,0,1,,0,9426,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0046,1945shef1016,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1016,Nether Edge,Farris L.,Prog,3353,0,1,,0,5245,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0047,1945shef1016,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1016,Nether Edge,Veitch M.,Lab,1892,0,1,,0,5245,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0048,1945shef1017,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1017,Norton,Kirkman P.,Prog,4013,0,3,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0049,1945shef1017,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1017,Norton,Tindall E.,Prog,3791,0,3,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0050,1945shef1017,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1017,Norton,Maples O.,Prog,3684,0,3,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0051,1945shef1017,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1017,Norton,Sheard P.,Lab,1876,0,3,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0052,1945shef1017,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1017,Norton,Craddock G.,Lab,1870,0,3,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0053,1945shef1017,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1017,Norton,Slackwell R.,Ind,1427,0,3,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0054,1945shef1018,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1018,Owlerton,Mate J.,Lab,3421,0,1,,0,5335,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0055,1945shef1018,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1018,Owlerton,Hall H.,Prog,1914,0,1,,0,5335,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0056,1945shef1019,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1019,Park,Dyson S.,Lab,3293,0,1,,0,4989,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0057,1945shef1019,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1019,Park,Wragg J.,Prog,1696,0,1,,0,4989,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0058,1945shef1020,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1020,Sharrow,ohnson JJ.,Lab,3487,0,1,,0,6147,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0059,1945shef1020,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1020,Sharrow,Batchelor M.,Prog,2660,0,1,,0,6147,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0060,1945shef1021,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1021,St. Peters,Race J.,Lab,1122,0,1,,0,2224,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0061,1945shef1021,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1021,St. Peters,Young G.,Prog,1102,0,1,,0,2224,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0062,1945shef1022,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1022,St. Phillips,Mappin A.,Lab,0,0,1,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0063,1945shef1023,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1023,Tinsley,Bridgland T.,Lab,0,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0064,1945shef1023,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1023,Tinsley,Ironmonger C.,Lab,0,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0065,1945shef1024,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1024,Walkley,Garnett T.,Lab,3909,0,1,,0,5952,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0066,1945shef1024,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1024,Walkley,Morrison W.,Prog,2043,0,1,,0,5952,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0067,1945shef1025,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1025,Woodseats,Pallett W.,Prog,4827,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0068,1945shef1025,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1025,Woodseats,Graham L.,Prog,4779,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0069,1945shef1025,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1025,Woodseats,Armitage G.,Lab,3479,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0070,1945shef1025,Sheffield,Sheffield,Sheffield,01/11/1945,1945,shef1025,Woodseats,Oxby A.,Lab,3388,0,2,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0071,1946shef1001,Sheffield,Sheffield,Sheffield,,1946,shef1001,Attercliffe,Cooke W.,Lab,0,0,1,,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0072,1946shef1002,Sheffield,Sheffield,Sheffield,,1946,shef1002,Brightside,Longmore A.,Lab,3447,0,1,,0,4977,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0073,1946shef1002,Sheffield,Sheffield,Sheffield,,1946,shef1002,Brightside,Hill H.,Comm,1530,0,1,,0,4977,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
shef_0074,1946shef1003,Sheffield,Sheffield,Sheffield,,1946,shef1003,Broomhill,Broughton D.,Prog,4497,0,1,,0,6227,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
